customer.id,outfit.id,rentalPeriod.start,rentalPeriod.end
2621,outfit.74186a57ddd64adebedc9a7e648fbd65,11/22/2018,11/26/2018
6472,outfit.1b990630baa2469692291787bac7e7da,6/28/2018,7/2/2018
3452,outfit.a1b5b9335a89a082,1/17/2019,1/20/2019
2944,outfit.a209edfe7901a753,3/12/2019,3/14/2019
4997,outfit.14b7969c5bef4051848ecc977eef38a2,8/2/2018,8/6/2018
3029,outfit.6c4dd0c71db040ae9ac85030d4403e3e,1/5/2019,1/15/2019
4311,outfit.b8ee247b1864a7c2,6/8/2017,6/21/2017
4625,outfit.9ac1c1fb5f58406ea297d75b92e0427b,9/7/2018,9/10/2018
1637,outfit.80561ca9cc517263,12/20/2017,1/3/2018
1405,outfit.b619ba973b4b49d79c89863737097ab3,9/13/2019,9/19/2019
280,outfit.baca2ad4ee190125,4/28/2017,5/3/2017
3882,outfit.bc3fd0ccde3142df8d22eaf0508699a6,8/19/2019,8/28/2019
2202,outfit.b46055515de74fe49cf988fc4154bdc2,6/21/2019,6/23/2019
7125,outfit.b4562828b214a7b0,9/2/2017,9/8/2017
2543,outfit.53a31f7360074b1cb7eb8b9c6367986d,7/11/2018,7/16/2018
3779,outfit.7351b9594dfe43e68810cd2359952ee3,3/9/2019,3/11/2019
4590,outfit.82ec1db640c48b3f,1/4/2018,1/10/2018
4846,outfit.8831e8eba1d94ed79450995ddd10d4ff,9/19/2018,10/9/2018
563,outfit.9dc1abebc456d310,8/23/2019,8/26/2019
3916,outfit.a2e75036bd3e99a5,8/17/2017,8/23/2017
4738,outfit.b619ba973b4b49d79c89863737097ab3,11/30/2019,12/1/2019
738,outfit.aa3e933711a2177e,7/27/2017,8/2/2017
2104,outfit.b51ab929ce045cce,12/13/2016,12/13/2016
507,outfit.54296e3c1a2342279da0cce45980e239,6/11/2019,6/14/2019
1434,outfit.8ef800f89c61eaa5,10/24/2017,12/1/2017
1434,outfit.52387aec408d45e482f645340c22c09c,5/7/2018,5/14/2018
3205,outfit.ad0b370a8edd8a8c,6/1/2017,6/29/2017
1085,outfit.afe8bf8bd647f3d5,6/29/2017,7/28/2017
3451,outfit.2d7a170f85b04d2bb2ab4eb41d795d0f,1/17/2019,1/20/2019
5242,outfit.8e974a4d61380fb2,9/25/2018,10/9/2018
5377,outfit.cb626f52e7bc499ca0df86382ce75683,8/15/2019,8/19/2019
4521,outfit.2fb89be1de7f4680b6fc76a00d81f739,8/8/2019,8/12/2019
3596,outfit.89526e4dc41ec394,8/17/2018,8/20/2018
294,outfit.f1662628882d4d67b893f68be0a2e5b7,10/4/2018,10/8/2018
5141,outfit.96aea18249b52a2f,3/1/2017,3/8/2017
1350,outfit.98fa1b5287182a9d,12/3/2018,12/10/2018
5784,outfit.3b06eb48b17b4e169bb6b08b9850fd0b,8/29/2019,9/2/2019
527,outfit.76443d6db496494dbb26ac275ecbdb3b,12/13/2018,12/20/2018
7004,outfit.2c262bf74e874db8b21f0cfae430c005,5/5/2018,5/8/2018
5373,outfit.80333429732852d4,1/29/2020,2/3/2020
7103,outfit.830e914e5bf823e3,9/8/2017,9/18/2017
434,outfit.97a4cbb1bb893047,7/24/2017,7/30/2017
815,outfit.9e6bb06d580e5f2d,12/10/2016,12/16/2016
5311,outfit.954f0b5085c15444,11/29/2016,12/18/2016
2567,outfit.e96d2e7204fb4c1ea24fe71b3f967e0c,3/2/2020,3/30/2020
5573,outfit.946c20dc4c12a497,11/8/2017,11/12/2017
4645,outfit.7b3eccbb7f1e47918d30503bd419fb40,12/3/2019,12/6/2019
6993,outfit.a6275beb200f40c7a6b422d5c8b3d4b7,10/26/2018,10/29/2018
797,outfit.97a4cbb1bb893047,9/6/2019,9/9/2019
1527,outfit.ca6492bc05a24bb3819259c0caf6c071,1/9/2019,1/12/2019
2447,outfit.828280fdcb0431d8,10/2/2017,10/9/2017
3097,outfit.8029d277321c184d,9/5/2017,9/11/2017
6736,outfit.44264bb27f644691a9e3b5d774881800,12/22/2018,1/2/2019
1836,outfit.aecd2fef1909fa3f,9/4/2017,9/11/2017
1454,outfit.bf0c0691d489254d,9/25/2017,10/25/2017
677,outfit.a8770590533c28ad,6/13/2018,6/16/2018
6581,outfit.a5a5c12945f24406,9/28/2017,10/3/2017
5573,outfit.99e8848868514796aa5955e92b835779,12/5/2018,12/6/2018
3050,outfit.96f7210a2ae0aa93,7/27/2018,7/31/2018
6324,outfit.800bbd6019115596,4/17/2017,4/24/2017
2292,outfit.a7da00afc3804ed5926e9cb08225d93e,7/26/2018,7/30/2018
5581,outfit.bf299b7d8eeed1e5,9/27/2017,10/11/2017
803,outfit.a6275beb200f40c7a6b422d5c8b3d4b7,6/27/2019,6/30/2019
1225,outfit.f258b06cf500493ca84997dcd64703ec,11/7/2018,11/12/2018
1123,outfit.95c09177af6c57e8,5/15/2017,6/14/2017
6896,outfit.922052cbf231b35e,6/30/2017,7/16/2017
6367,outfit.8dd600ca3673694c,5/15/2018,5/19/2018
6532,outfit.bda5f7266d4f4bd788f63861528e63f9,6/20/2018,6/24/2018
183,outfit.a6d54a6b44485eef,6/19/2017,6/26/2017
535,outfit.83fdd0d227d3d0ce,4/8/2017,4/27/2017
5604,outfit.f11efd8c7b064175b4997b1ab65b5458,8/22/2019,8/23/2019
535,outfit.a5b3ebab377873af,8/7/2017,8/20/2017
3492,outfit.46796cfb57174c9cb04ef0489123a073,6/28/2019,7/1/2019
3045,outfit.848789b70cdd4d81aa7e1be53feaf247,5/31/2019,6/3/2019
2270,outfit.49b84833754b4a7a9d9c14f6089f8f41,8/20/2019,8/30/2019
823,outfit.b613acc51d432ec7,11/1/2017,11/7/2017
3406,outfit.50db4782a8974ff281b43ea28f455d88,9/19/2019,9/23/2019
6926,outfit.af64b1bd5a935e83,11/12/2017,11/21/2017
5038,outfit.8dd600ca3673694c,5/7/2017,5/22/2017
5573,outfit.901936b03e65ffa2,6/16/2017,6/18/2017
5651,outfit.b843952d04eb4cf7adb465e30d6f2f87,9/1/2018,9/7/2018
535,outfit.96f7210a2ae0aa93,7/4/2017,7/24/2017
3257,outfit.f1662628882d4d67b893f68be0a2e5b7,9/24/2018,10/1/2018
2719,outfit.8cfc55268c1941bd9f15ea654075964e,11/6/2019,11/11/2019
610,outfit.8e46420bd3fc32cb,1/5/2018,1/8/2018
7165,outfit.fc9c8d205beb4085832149b6ed9f58ad,8/29/2019,9/2/2019
2697,outfit.8b1227cc2a3b68a4,8/10/2018,8/13/2018
566,outfit.9bcf60c49780f924,12/26/2016,1/1/2017
3850,outfit.69411dca4a39414a8ffc530b2388a761,4/8/2019,4/14/2019
4964,outfit.a199dc6ac2ca49e6abb8eda0da8f88fd,8/17/2018,8/20/2018
236,outfit.ab2165f006de873a,7/27/2017,7/30/2017
820,outfit.8089669c8425f6c2,6/15/2017,6/18/2017
6299,outfit.7b513bfb084a46229d0af61e4ddb584d,1/24/2018,1/27/2018
3888,outfit.8da5362b4130a623,9/2/2017,9/10/2017
3606,outfit.94402a161ad186b4,10/29/2017,11/4/2017
6406,outfit.a1fabb105c9267c3,10/25/2019,10/28/2019
2130,outfit.96372c4743eeacc0,8/9/2017,9/7/2017
6229,outfit.82139dbb224846a0aeb0efa9a99f0df1,10/25/2018,10/29/2018
6785,outfit.191d1c0c21024f55aef97127c0555421,4/27/2019,5/15/2019
6148,outfit.63e5bdaff1b343328fbe6a01b518c546,7/15/2019,7/29/2019
2816,outfit.b62b38ccc1f607f6,3/25/2017,4/23/2017
1968,outfit.88aa6b8afc82c9d8,4/21/2017,5/20/2017
2166,outfit.deb052239f194ff9b46b62cc203c74d6,6/8/2018,6/11/2018
2567,outfit.f8236458dcae4376b23db634f828c827,10/23/2019,10/31/2019
6138,outfit.6bc52d0098244af8be01c55d7ecede72,11/5/2019,11/11/2019
447,outfit.9bcf60c49780f924,8/5/2017,8/28/2017
6049,outfit.92e59c3c61504add8373d5d3f6e695e7,6/8/2019,6/12/2019
5436,outfit.8c4fd420f4c7447590144d2fa4bf6f8c,8/3/2018,8/7/2018
1426,outfit.8913b1a13d53ce5c,8/23/2017,8/29/2017
5287,outfit.8d67193bfe00b765,4/28/2017,5/4/2017
683,outfit.62bdddc98fa64f7cafecfbeb5719788a,8/8/2019,8/12/2019
2678,outfit.84d367ebb5389860,8/9/2018,8/13/2018
2567,outfit.bd9dca3a7c0d808c,6/29/2017,7/16/2017
3856,outfit.694f1c584ac34adfb791c053ce504986,7/14/2018,7/20/2018
1830,outfit.76e513e7ba654a648bf90044a81b3926,12/5/2018,12/9/2018
1446,outfit.a70d451a79ee83ec,4/3/2017,4/29/2017
2366,outfit.baf90c59bdf487e5,3/7/2018,3/11/2018
1454,outfit.94402a161ad186b4,9/20/2017,9/25/2017
2438,outfit.dbdf67e036594d06822a33b770bd4c37,12/20/2019,12/23/2019
3337,outfit.c061dd49ce7c48ce8fb997dfc7856bbc,7/9/2019,7/15/2019
6653,outfit.b062ee4767104d919307a2d539bb2c39,3/7/2019,3/10/2019
3474,outfit.8d6bd94d09354d22a77928a01bac9d25,10/5/2019,10/8/2019
3244,outfit.7f256b54c8ab4dbda7cb6cbc915c4ed7,6/11/2019,6/16/2019
5804,outfit.a7c0fa89d00d0d5d,12/30/2018,1/2/2019
1985,outfit.aafcf9c4ea014f5f9fcffa7f1b13cb5b,4/5/2019,4/11/2019
5319,outfit.4644eb6ccd594982b873ebfa22d1fe61,6/14/2019,6/17/2019
5608,outfit.a89640be073fe742,8/4/2017,8/16/2017
4382,outfit.77afaa494e3e439384ec71a0b6634225,2/14/2020,2/17/2020
2112,outfit.b525aaaec2b70e77,8/25/2017,9/4/2017
1291,outfit.8e408fb4b2c64525966837c7789f2965,8/22/2019,8/24/2019
4335,outfit.e22e6d77ffc3457487c554f0dd91fbd0,5/23/2018,5/28/2018
5352,outfit.8e408fb4b2c64525966837c7789f2965,7/6/2018,7/9/2018
2567,outfit.b4d6ce9f9c7a5d7a,10/1/2017,10/29/2017
4857,outfit.b9e1f6fa7f01e9d2,3/5/2017,3/11/2017
286,outfit.b46055515de74fe49cf988fc4154bdc2,8/23/2018,8/27/2018
6599,outfit.860dcc4331969fdb,5/22/2018,5/26/2018
3737,outfit.780e3c1ef01645eaa7e15726d6664c1a,5/29/2019,6/2/2019
4495,outfit.b58b4d9011806e34,11/18/2016,12/17/2016
4072,outfit.d74a648486b04780b38eb60860b4b974,9/4/2018,9/10/2018
6413,outfit.9db92f24cc173035,2/5/2018,2/8/2018
246,outfit.688cc660bf9e414f9771b31dec46d29e,8/31/2019,9/3/2019
3610,outfit.793b193b39194ef19a052aac02bf6c2b,6/23/2018,6/24/2018
7103,outfit.af64b1bd5a935e83,11/1/2018,11/5/2018
4383,outfit.be837201dbe28113,10/23/2017,10/29/2017
6145,outfit.fc9c8d205beb4085832149b6ed9f58ad,5/11/2019,5/12/2019
4134,outfit.a397b1daaada4d8c81004e0f3f25160e,2/15/2019,2/18/2019
4101,outfit.9e28084ee8e94a1d8afe4abe643fa8d5,4/14/2019,4/17/2019
5401,outfit.98fa1b5287182a9d,9/22/2017,9/27/2017
6613,outfit.ba6583e00b16b4b4,4/3/2018,4/12/2018
738,outfit.f98e0e8d88f04f7abd3edf3719f17e90,6/29/2018,7/10/2018
3984,outfit.88a780cac1d40972,10/25/2017,10/31/2017
535,outfit.b6f9b2c5b8d16768,6/15/2017,6/19/2017
7125,outfit.790f5da62cbc479694f4df750c3a76c7,6/6/2019,6/9/2019
7056,outfit.2055788ae1cb401bb3e88f887d5bd028,8/8/2019,8/12/2019
6155,outfit.03d4b328c21b4915b2de0f534cf3c277,5/29/2018,6/4/2018
6874,outfit.5c6efec4ec674bdbbd83323de504b6b0,5/2/2019,5/5/2019
341,outfit.53a0c9e1c47d442dbdcfb14c54769e08,1/17/2020,1/20/2020
5999,outfit.df04bf46dbd54868a63d2db542a5fa3d,3/22/2019,4/9/2019
2130,outfit.8f892d2a86a7024f,8/10/2017,9/7/2017
1150,outfit.8022397c5e3d4ab4bc8e421da9236d29,10/11/2019,10/21/2019
4767,outfit.bae4422cff02b9ff,5/16/2019,5/27/2019
5581,outfit.a1b5b9335a89a082,9/1/2018,9/4/2018
4490,outfit.4c41742c2ffd45a1b6d052892373d354,8/31/2018,9/3/2018
3785,outfit.63bcf26d934447e1aa4d53214cef7d4f,8/15/2018,8/20/2018
6724,outfit.13379a4cae2c4b708668b100186882f4,11/16/2018,11/19/2018
6979,outfit.138c6d460dc14dd4a223e9f2a484ad6d,4/13/2019,4/16/2019
6442,outfit.884239e94aaa2be7,4/16/2018,5/15/2018
2371,outfit.922052cbf231b35e,8/3/2017,8/9/2017
6112,outfit.ae1ff0e3b29e7443,5/21/2017,6/3/2017
2453,outfit.94621148cedb6423,7/31/2017,8/4/2017
1081,outfit.a458d493d280413282116d54fa4fd47f,12/20/2017,12/22/2017
3775,outfit.9a1ce40751fc36c0,6/17/2017,8/7/2017
4280,outfit.d3fc8f7773fa40e29f0f9fc22beea4d5,6/27/2019,6/30/2019
7266,outfit.ae61dd6f751498f2,8/18/2017,8/29/2017
1609,outfit.c52b1b61074f48729901d6f3360fbdab,6/26/2019,7/1/2019
20,outfit.be4fe65c50663cf3,5/28/2018,5/31/2018
1635,outfit.beb7edd11cd741538175c927a81cbf89,11/8/2018,11/12/2018
1835,outfit.884239e94aaa2be7,8/23/2018,8/27/2018
6944,outfit.b793783fe5060f94,7/11/2017,7/17/2017
5242,outfit.a3c8e9b42ef07a32,1/10/2018,1/11/2018
7276,outfit.8f3eb3cece01475f8d65abfefae810fb,12/4/2018,12/6/2018
1407,outfit.8d67193bfe00b765,11/29/2017,12/5/2017
5538,outfit.8e974a4d61380fb2,2/3/2018,2/10/2018
4755,outfit.9027bba657437c21,6/19/2017,6/25/2017
4679,outfit.9d2178974e7f4cd6a556586ebb767049,1/24/2020,1/27/2020
3606,outfit.809eadc60e0a8e12,12/14/2017,12/20/2017
4885,outfit.a38bb6a6732e6d8d,12/16/2017,12/19/2017
4252,outfit.57e0110f769d47ea863ebea78235fd23,6/8/2018,6/14/2018
2,outfit.b809fe3003f76644,1/9/2018,1/15/2018
6512,outfit.977dad7f8f681741,5/29/2019,6/2/2019
854,outfit.b4154a914f2924b5,1/20/2018,3/10/2018
2471,outfit.8b19ab819889dc0a,10/17/2017,10/23/2017
5092,outfit.af375355b998599e,8/11/2017,9/3/2017
91,outfit.8d9ddb294e977fef,1/26/2018,1/29/2018
746,outfit.f4760ce163664a1e85ac621e41eda2f5,9/16/2019,12/16/2019
5725,outfit.a1b5b9335a89a082,3/28/2019,3/31/2019
2344,outfit.785f7c773ac94fe4855223ac7e853c38,8/8/2018,8/13/2018
7163,outfit.838cfe096d280c52,3/7/2017,4/4/2017
535,outfit.afe8bf8bd647f3d5,10/22/2017,11/3/2017
6132,outfit.616a99bd148443a6a54acbf0e8105c28,12/13/2019,12/16/2019
4738,outfit.baca2ad4ee190125,6/13/2018,6/21/2018
3068,outfit.a7179f539117b9b7,10/21/2017,11/5/2017
1156,outfit.954f0b5085c15444,5/2/2017,5/29/2017
3491,outfit.78d7e2ab1ad84631bc34c0dd94a5a949,12/19/2019,12/22/2019
6369,outfit.9fde090f117fb9d9,3/27/2019,3/31/2019
6930,outfit.460b8c9d4ee5459aa0177124aac0f40f,8/2/2019,8/5/2019
6202,outfit.60074eb989a04e2bb5e9417ac1d7d2df,5/16/2019,5/19/2019
3365,outfit.9ac1c1fb5f58406ea297d75b92e0427b,9/26/2019,9/30/2019
1909,outfit.191d1c0c21024f55aef97127c0555421,8/21/2018,8/24/2018
5546,outfit.9919be8bb86c480ca6af0747b80fdb38,8/10/2018,8/11/2018
7010,outfit.8fbf386b8fef8664,8/14/2018,8/20/2018
3532,outfit.f03fd95883d94337a9971b66228c6e57,5/29/2019,6/4/2019
746,outfit.a5a832def2721a2e,7/9/2018,7/24/2018
6021,outfit.67dc96a1c1284c7eb0d245272869ae7e,8/8/2018,8/13/2018
3390,outfit.955f2239f0b38561,5/4/2018,5/11/2018
5919,outfit.7ad846880a6341799bcf2c96e43398e9,3/12/2019,3/17/2019
1117,outfit.7b513bfb084a46229d0af61e4ddb584d,2/23/2018,2/26/2018
1452,outfit.bf0bc59908734a2a9c7a47a1442bf744,1/10/2019,1/13/2019
5969,outfit.ca1fa003a5be41ca97fe39eb9678cf4a,11/14/2019,11/18/2019
4096,outfit.aa6a639fb3dd71ea,6/20/2019,6/23/2019
5934,outfit.a5650c1bada909fd,12/5/2018,12/10/2018
1454,outfit.ab5cd68b34421ba3,5/7/2018,5/14/2018
3856,outfit.e23577f8c36e4693879fd07fca0d0932,12/5/2019,12/6/2019
3874,outfit.2d2983ae4df440019bb197ff9721bc3f,12/30/2018,1/2/2019
1864,outfit.d44ae0b21fb940feab3385596af0c711,12/11/2019,12/14/2019
1055,outfit.bb0b2a2f58aa9f0b,12/6/2019,12/9/2019
746,outfit.e23577f8c36e4693879fd07fca0d0932,11/30/2018,1/4/2019
5252,outfit.922052cbf231b35e,8/25/2018,9/3/2018
7246,outfit.0be610e5843845268a16405a5ef114e1,7/5/2018,7/9/2018
5515,outfit.6b1d1739830a4f3cbe5530716d9890a2,7/4/2019,7/8/2019
7386,outfit.9a4f2e604c9c4b90ad8fb9770b33aaed,11/1/2019,11/4/2019
3185,outfit.a35bff044de54bf2,7/5/2019,7/8/2019
1869,outfit.bb7ece13dc0d741c,12/11/2018,12/11/2018
5570,outfit.ddf9204937fc40069fe13a0c546e1df9,3/1/2019,3/4/2019
3337,outfit.656d8c9767e2417d8fad467465515b5d,9/24/2019,10/3/2019
2007,outfit.57be949488b0452da37ee27cadde493a,7/25/2018,7/29/2018
6926,outfit.b9311cecf65f795b,12/1/2018,12/4/2018
6883,outfit.b062ee4767104d919307a2d539bb2c39,3/1/2019,3/4/2019
5308,outfit.ef7ddc016c5c46129c32f5676c077449,8/29/2019,9/2/2019
5518,outfit.f194f8a84147453cbd660e148942e1e6,5/22/2019,5/27/2019
3292,outfit.ae922e922588454591edca7cabf0db48,8/30/2018,9/3/2018
238,outfit.fbb003446d3c40a3879b475502a7e104,10/30/2018,11/6/2018
579,outfit.394609460a3549928924f3a0dc5a6e3d,8/29/2019,8/31/2019
6218,outfit.94466aa2cd2e46019ad5a362477e5a66,9/27/2019,9/30/2019
7302,outfit.f4ce8410cdaf4a19a0784a9fd47c2db6,8/4/2018,8/7/2018
447,outfit.f28fa867a24c421b97b40e32e067d69e,5/24/2018,5/28/2018
6312,outfit.aa435bf013794b14b33e4701590c80ea,9/6/2018,9/10/2018
4681,outfit.643a3e42122e4d68b75a508e124c9652,11/2/2019,11/25/2019
4738,outfit.a6b18cdf632d0a7d,12/18/2017,12/22/2017
3094,outfit.173befabe7a14130b0e646ca4152150c,12/17/2018,12/21/2018
489,outfit.f566554a9cea4c0fb77e1f9a7708c398,2/18/2019,2/25/2019
6554,outfit.204c01017e7f41f286bfa997d0511084,2/5/2019,2/7/2019
4252,outfit.4542c38954784959965f572bb17fb891,5/28/2018,5/30/2018
5307,outfit.98e0bb4a735b1bf8,12/20/2019,12/23/2019
1637,outfit.b3b690ae60ea121c,1/18/2018,1/25/2018
1903,outfit.b302cab859353d92,7/10/2019,7/15/2019
4086,outfit.863bc2ecb4b6d84a,12/8/2017,12/11/2017
2319,outfit.3d22b9aa4bd549b09aa9d7e199d8b14a,1/18/2020,1/21/2020
2419,outfit.94555dde29434352a726894f98ffb66c,12/28/2019,1/3/2020
3510,outfit.817cf154a066e6e0,6/19/2018,6/29/2018
2665,outfit.690dcda28d044c5f8f134ffcb66cc02b,11/26/2019,11/29/2019
3303,outfit.bcee8c80b45d64f9,11/30/2017,12/4/2017
2396,outfit.91605620213544c0b998da7831a483be,2/28/2020,3/2/2020
5644,outfit.a84d98da9b0b4c8d95457d446a4df5fd,10/25/2019,10/28/2019
5432,outfit.b49e6f1cc73f48f9a6329311214ee57f,8/8/2019,8/11/2019
5139,outfit.39ea3a4ef54640bc97a8ebd89ebe5294,11/22/2019,11/28/2019
7194,outfit.833abaf20683f9df,8/16/2018,8/20/2018
769,outfit.079e8fb4cebd4a3a91aee2b4f0ecc3c7,9/7/2018,9/10/2018
2567,outfit.a5d5bfee852848c18596d844a3a9025e,9/16/2019,11/20/2019
7296,outfit.c0dd5faf2a294aa09fd7a39dc7a313bd,12/18/2019,1/2/2020
2621,outfit.f740c73d5ffa49c1b29b0122b8533943,11/22/2018,12/7/2018
457,outfit.39e26260f13d466b946601bafd691d36,6/29/2018,7/2/2018
6833,outfit.9db92f24cc173035,1/30/2019,2/4/2019
4581,outfit.11fa684f46a74297960e9af554a1f6c3,8/21/2019,8/26/2019
1842,outfit.43226226462b46ef9545ea320348ff21,8/16/2019,8/19/2019
3998,outfit.9d3b8dd5711d3657,8/14/2018,8/16/2018
3591,outfit.bef1cf2e05fe40709accfbc38e9a0a30,8/6/2019,8/12/2019
645,outfit.8cfc55268c1941bd9f15ea654075964e,2/15/2019,2/18/2019
1909,outfit.81c2ee9d12b442ecbad61d22061364f3,5/28/2018,5/29/2018
1909,outfit.a6275beb200f40c7a6b422d5c8b3d4b7,8/20/2018,8/21/2018
6812,outfit.f2264428904744cc9a4c20e12220e06c,4/4/2019,4/7/2019
2567,outfit.bc41e8939264814f,9/15/2018,10/19/2018
7239,outfit.9632d3d89d835c67,12/6/2019,12/9/2019
6325,outfit.9edf55f5369fd779,1/8/2020,1/13/2020
4704,outfit.c9255cc7a13e4ffe822fc9d7d6c5340d,1/10/2019,1/13/2019
5341,outfit.db5c1c953153428ca001e10600e8bb42,8/22/2019,8/26/2019
3742,outfit.2642578f25ad4381a56801865b762244,10/4/2019,10/7/2019
4633,outfit.1a817bab3cd940b3b531138cfa283a39,9/21/2019,9/23/2019
4967,outfit.4a26e9b793e14b08b1d24d4560120ba5,10/4/2018,10/8/2018
1263,outfit.99cc91aeda7eb778,12/27/2017,1/1/2018
2296,outfit.e5c71f9ecf564fb39b2815a07e3c7fd6,8/8/2019,8/12/2019
1136,outfit.92ec276dc4224b75beb29ccda1006e1d,12/5/2018,12/8/2018
3026,outfit.17d8566cea28460ca489deb762c2b8bf,2/5/2019,2/8/2019
3900,outfit.848a85ca39d3fda6,5/18/2018,5/21/2018
2944,outfit.db01c7586017469ea4cc561b59fa2aca,1/10/2019,1/14/2019
5007,outfit.60100019807c48a892195be2a047c618,6/21/2019,6/23/2019
878,outfit.b3d31d76ede3d815,1/18/2019,1/20/2019
7275,outfit.dfb37dc3a2894596882ccede418311bb,1/24/2019,2/5/2019
4937,outfit.bdd0a16b7008671d,8/22/2019,8/25/2019
3388,outfit.19b65a13d33c4f0dae36ace48aec7bc1,8/29/2019,9/5/2019
104,outfit.4644eb6ccd594982b873ebfa22d1fe61,5/8/2019,5/10/2019
1981,outfit.81fefa095116bab1,11/16/2017,11/28/2017
1909,outfit.b81226861bed0bca,8/27/2018,8/30/2018
2763,outfit.0fd81af09f0046208fe263b151153c4d,8/23/2019,8/29/2019
7004,outfit.83f21a4b1d7c7acb,12/28/2017,12/31/2017
7036,outfit.8d182cff0398384c,11/20/2017,11/26/2017
4043,outfit.fa737f8bee584d309426410002edac0e,12/11/2019,12/14/2019
5804,outfit.fdc3cdbad50644ad97fc0a903f967e15,4/3/2019,4/7/2019
1811,outfit.97ec221c84bcfbe3,2/22/2018,2/26/2018
4807,outfit.7afe0e0a3d504dd9a4713042b8d41a4a,8/16/2018,8/18/2018
2621,outfit.8149189d01ef2c38,11/23/2017,11/29/2017
2259,outfit.1515a54502e34532a658bb12f419c557,7/27/2018,7/30/2018
7015,outfit.b771d23bc1478563,10/26/2018,10/29/2018
2047,outfit.a2604ec296fb4f9ba1b6aba44f886838,9/27/2019,9/30/2019
1599,outfit.b613acc51d432ec7,2/15/2019,2/18/2019
2444,outfit.b58b4d9011806e34,9/27/2019,9/30/2019
4554,outfit.1ba117ad1dfc4db98e92536c9d6724fe,10/31/2019,11/4/2019
820,outfit.977dad7f8f681741,8/10/2018,8/13/2018
145,outfit.931ef0d0cada4965a8ea693f7a520b64,5/16/2019,5/19/2019
1903,outfit.89526e4dc41ec394,5/16/2019,5/19/2019
2893,outfit.8c8e4271cb4466db,7/19/2019,7/22/2019
4055,outfit.5b1de7457379489c8e57a3c22844550b,11/6/2018,12/3/2018
6314,outfit.ba772cc5ab92aa96,12/6/2017,12/8/2017
4260,outfit.df81c6ba86ef4c3c8fd2976934eb4078,12/2/2019,12/7/2019
4236,outfit.d2affda3780840e8bab443abbd2e5478,10/4/2019,10/7/2019
4625,outfit.af64b1bd5a935e83,10/11/2018,10/14/2018
5183,outfit.96d8dbc77c546a47,3/7/2019,3/8/2019
4323,outfit.84d367ebb5389860,6/6/2019,6/10/2019
5818,outfit.ff85ac7fbdc54232803bfa05d197424c,8/1/2018,8/6/2018
5419,outfit.0b6998b80f404afdad6be44582b33ff3,6/14/2019,6/17/2019
1313,outfit.9cfd9a79329b16bd,8/8/2019,8/12/2019
3707,outfit.a3d499af40d34244b2e92d0b9553b42f,1/10/2020,1/13/2020
1218,outfit.82139dbb224846a0aeb0efa9a99f0df1,6/1/2018,6/4/2018
1907,outfit.5ef01d4dc15243fb854ca797716fd663,6/12/2019,6/15/2019
226,outfit.26e0f5cc69634d079b4cd4a55b315809,9/5/2019,9/9/2019
3072,outfit.129d52ba514a406c959c2ca3b67f696e,6/6/2019,6/11/2019
47,outfit.ea3962c74e6e4b578a4fcee30dfa2aa4,5/16/2019,5/20/2019
1220,outfit.3326c86feac1408d9efba189e01ab91a,12/31/2018,1/7/2019
7109,outfit.dab98b1625aa4e329dcb0dc34cf43852,1/9/2020,1/14/2020
5856,outfit.92629bde8fa200ac,6/19/2019,6/24/2019
3936,outfit.bb7ece13dc0d741c,1/12/2018,1/16/2018
6383,outfit.154e86ee968d49f6ba7220ee233223d3,5/24/2019,5/27/2019
5794,outfit.8a9297abf702469b88dcdb1ce6cd35bd,12/8/2018,12/15/2018
5658,outfit.bc3fd0ccde3142df8d22eaf0508699a6,6/7/2019,6/17/2019
4301,outfit.81c2ee9d12b442ecbad61d22061364f3,3/10/2018,3/14/2018
3836,outfit.2055788ae1cb401bb3e88f887d5bd028,2/7/2019,2/12/2019
1382,outfit.dbfb7bbacf6f4fb1afa5c192c42d19ec,6/19/2019,6/26/2019
4164,outfit.388d5e71d8ca46a59067b8f07c7a0760,11/1/2019,11/4/2019
4876,outfit.bd042f5696a89963,12/10/2019,12/13/2019
7036,outfit.b9344188bba8fbcc,11/20/2017,1/3/2018
638,outfit.150dfea353754793b615998907ebffc6,8/23/2019,8/26/2019
4949,outfit.6b1d1739830a4f3cbe5530716d9890a2,5/24/2019,5/27/2019
7094,outfit.a4870ed967c9d3bf,5/7/2019,5/10/2019
3940,outfit.129d52ba514a406c959c2ca3b67f696e,5/25/2019,6/2/2019
3764,outfit.3d312c388d64422c9b40ec4da59038be,12/31/2018,1/2/2019
5504,outfit.ba08fc9d3afae814,8/30/2019,9/2/2019
2484,outfit.413279aafd244d30992a00bbd6079ad8,4/12/2019,4/15/2019
7324,outfit.8df21c29a43f3ba4,6/29/2018,7/2/2018
5634,outfit.9aa548d4a79aa344,9/21/2019,10/2/2019
6926,outfit.b0784737a41dfe8a,8/10/2018,8/11/2018
3390,outfit.7aef7d1298a74d199381a2749402ac04,5/31/2019,6/3/2019
187,outfit.ccf811c5b8f847758b9d79c74514890f,2/7/2020,2/10/2020
2185,outfit.bfdc262fa6ea40458a3ff1a4353e71f9,8/21/2019,8/26/2019
4008,outfit.7d5e7df1d7e44528bca8d9859759042d,9/19/2019,9/21/2019
3446,outfit.a6275beb200f40c7a6b422d5c8b3d4b7,9/26/2018,10/2/2018
7223,outfit.afd3af027be275f2,6/18/2018,6/21/2018
